Subject,Block,Trial,Assistance,Training,ergodicity,error,successtime,tts,PAA,srate,mergodicity,merror,msuccesstime,mtts
24,7,1,0,1,0.629834,0.619514,0,30.008333,0.309101,0.3666666667,0.8436565333,0.6717266667,0.1422222333,25.3394442
24,1,1,1,1,0.65005,0.702049,0.916667,19.975,0.220311,0.9333333333,0.5841856,0.6161106,1.0883333333,18.2966667667
24,7,2,0,1,0.946322,0.721749,0,30.008333,0.345727,0.3666666667,0.8436565333,0.6717266667,0.1422222333,25.3394442
24,1,2,1,1,0.387829,0.532008,1.416667,20.958334,0.239734,0.9333333333,0.5841856,0.6161106,1.0883333333,18.2966667667
24,7,3,0,1,0.784622,0.655974,0.233333,19.725,0.32242,0.3666666667,0.8436565333,0.6717266667,0.1422222333,25.3394442
24,1,3,1,1,0.501896,0.604395,0.416667,17.358334,0.210322,0.9333333333,0.5841856,0.6161106,1.0883333333,18.2966667667
24,7,4,0,1,0.692579,0.633073,0.216667,24.275,0.296337,0.3666666667,0.8436565333,0.6717266667,0.1422222333,25.3394442
24,1,4,1,1,0.480799,0.569488,0.916667,11.525,0.237514,0.9333333333,0.5841856,0.6161106,1.0883333333,18.2966667667
24,7,5,0,1,0.923902,0.692653,0.116667,9.025,0.295782,0.3666666667,0.8436565333,0.6717266667,0.1422222333,25.3394442
24,1,5,1,1,0.595222,0.609362,0,30.008333,0.207547,0.9333333333,0.5841856,0.6161106,1.0883333333,18.2966667667
24,8,1,0,1,0.849009,0.688833,0,30.008333,0.346837,0.3666666667,0.8436565333,0.6717266667,0.1422222333,25.3394442
24,2,1,1,1,0.440806,0.526796,0.916667,13.191667,0.215316,0.9333333333,0.5841856,0.6161106,1.0883333333,18.2966667667
24,8,2,0,1,1.212653,0.785875,0,30.008333,0.278579,0.3666666667,0.8436565333,0.6717266667,0.1422222333,25.3394442
24,2,2,1,1,0.723823,0.691603,0.55,18.625,0.192009,0.9333333333,0.5841856,0.6161106,1.0883333333,18.2966667667
24,8,3,0,1,0.524422,0.562309,0,30.008333,0.289678,0.3666666667,0.8436565333,0.6717266667,0.1422222333,25.3394442
24,2,3,1,1,0.373112,0.498223,1.216667,8.808333,0.206992,0.9333333333,0.5841856,0.6161106,1.0883333333,18.2966667667
24,8,4,0,1,0.779481,0.677551,0.266667,16.058332,0.311321,0.3666666667,0.8436565333,0.6717266667,0.1422222333,25.3394442
24,2,4,1,1,0.634329,0.623655,0.7,18.591667,0.208657,0.9333333333,0.5841856,0.6161106,1.0883333333,18.2966667667
24,8,5,0,1,0.620044,0.581611,0,30.008333,0.308546,0.3666666667,0.8436565333,0.6717266667,0.1422222333,25.3394442
24,2,5,1,1,0.580613,0.605013,0.483333,16.508333,0.206992,0.9333333333,0.5841856,0.6161106,1.0883333333,18.2966667667
24,9,1,0,1,0.89073,0.679012,0,30.008333,0.299667,0.3666666667,0.8436565333,0.6717266667,0.1422222333,25.3394442
24,3,1,1,1,0.374319,0.555452,2.916667,8.508333,0.286349,0.9333333333,0.5841856,0.6161106,1.0883333333,18.2966667667
24,9,2,0,1,0.704944,0.624248,0.216667,28.225,0.331853,0.3666666667,0.8436565333,0.6717266667,0.1422222333,25.3394442
24,3,2,1,1,1.034269,0.762358,0,30.008333,0.167592,0.9333333333,0.5841856,0.6161106,1.0883333333,18.2966667667
24,9,3,0,1,1.070227,0.744032,0,30.008333,0.340733,0.3666666667,0.8436565333,0.6717266667,0.1422222333,25.3394442
24,3,3,1,1,0.520124,0.606408,0.6,14.658334,0.240844,0.9333333333,0.5841856,0.6161106,1.0883333333,18.2966667667
24,9,4,0,1,0.566583,0.578005,0.583333,7.775,0.314095,0.3666666667,0.8436565333,0.6717266667,0.1422222333,25.3394442
24,3,4,1,1,0.501082,0.612304,1.7,15.175,0.194229,0.9333333333,0.5841856,0.6161106,1.0883333333,18.2966667667
24,9,5,0,1,0.831066,0.696198,0.5,6.975,0.328524,0.3666666667,0.8436565333,0.6717266667,0.1422222333,25.3394442
24,3,5,1,1,0.711363,0.687065,0.333333,26.375,0.189234,0.9333333333,0.5841856,0.6161106,1.0883333333,18.2966667667
24,10,1,0,1,0.914604,0.671173,0,30.008333,0.233074,0.3666666667,0.8436565333,0.6717266667,0.1422222333,25.3394442
24,4,1,1,1,0.816899,0.715714,0.35,22.108334,0.18091,0.9333333333,0.5841856,0.6161106,1.0883333333,18.2966667667
24,10,2,0,1,0.887879,0.707825,1.133333,26.808332,0.270255,0.3666666667,0.8436565333,0.6717266667,0.1422222333,25.3394442
24,4,2,1,1,0.576716,0.606368,1.133333,13.408334,0.214761,0.9333333333,0.5841856,0.6161106,1.0883333333,18.2966667667
24,10,3,0,1,0.796228,0.647305,0,30.008333,0.296337,0.3666666667,0.8436565333,0.6717266667,0.1422222333,25.3394442
24,4,3,1,1,0.703048,0.644208,2.2,22.075001,0.162042,0.9333333333,0.5841856,0.6161106,1.0883333333,18.2966667667
24,10,4,0,1,0.764395,0.642605,0,30.008333,0.337958,0.3666666667,0.8436565333,0.6717266667,0.1422222333,25.3394442
24,4,4,1,1,0.636156,0.619589,0.95,23.841667,0.199778,0.9333333333,0.5841856,0.6161106,1.0883333333,18.2966667667
24,10,5,0,1,1.007353,0.721087,0,30.008333,0.299667,0.3666666667,0.8436565333,0.6717266667,0.1422222333,25.3394442
24,4,5,1,1,0.653244,0.604274,0.25,28.875,0.151498,0.9333333333,0.5841856,0.6161106,1.0883333333,18.2966667667
24,11,1,0,1,1.218652,0.790538,0,30.008333,0.264151,0.3666666667,0.8436565333,0.6717266667,0.1422222333,25.3394442
24,5,1,1,1,0.766731,0.686181,0.133333,19.908333,0.18424,0.9333333333,0.5841856,0.6161106,1.0883333333,18.2966667667
24,11,2,0,1,0.602365,0.58949,0.466667,15.008333,0.299112,0.3666666667,0.8436565333,0.6717266667,0.1422222333,25.3394442
24,5,2,1,1,0.800794,0.684295,1.533333,26.875,0.175361,0.9333333333,0.5841856,0.6161106,1.0883333333,18.2966667667
24,11,3,0,1,0.969482,0.706145,0,30.008333,0.382353,0.3666666667,0.8436565333,0.6717266667,0.1422222333,25.3394442
24,5,3,1,1,0.462688,0.569935,2.483333,17.825001,0.238624,0.9333333333,0.5841856,0.6161106,1.0883333333,18.2966667667
24,11,4,0,1,0.751504,0.657948,0.283333,16.191668,0.296337,0.3666666667,0.8436565333,0.6717266667,0.1422222333,25.3394442
24,5,4,1,1,0.353961,0.522831,2.983333,11.375,0.211432,0.9333333333,0.5841856,0.6161106,1.0883333333,18.2966667667
24,11,5,0,1,0.753751,0.648643,0,30.008333,0.299667,0.3666666667,0.8436565333,0.6717266667,0.1422222333,25.3394442
24,5,5,1,1,0.457864,0.572624,1.6,14.458333,0.261931,0.9333333333,0.5841856,0.6161106,1.0883333333,18.2966667667
24,12,1,0,1,0.709896,0.611533,0,30.008333,0.348502,0.3666666667,0.8436565333,0.6717266667,0.1422222333,25.3394442
24,6,1,1,1,0.699659,0.665154,0.133333,16.541666,0.195339,0.9333333333,0.5841856,0.6161106,1.0883333333,18.2966667667
24,12,2,0,1,1.04915,0.698783,0,30.008333,0.208657,0.3666666667,0.8436565333,0.6717266667,0.1422222333,25.3394442
24,6,2,1,1,0.484117,0.596556,1.8,15.625,0.175916,0.9333333333,0.5841856,0.6161106,1.0883333333,18.2966667667
24,12,3,0,1,0.950028,0.683539,0,30.008333,0.207547,0.3666666667,0.8436565333,0.6717266667,0.1422222333,25.3394442
24,6,3,1,1,0.548194,0.611286,1.066667,15.325,0.17758,0.9333333333,0.5841856,0.6161106,1.0883333333,18.2966667667
24,12,4,0,1,0.96088,0.726265,0,30.008333,0.326859,0.3666666667,0.8436565333,0.6717266667,0.1422222333,25.3394442
24,6,4,1,1,0.595351,0.639657,0.866667,15.808333,0.198668,0.9333333333,0.5841856,0.6161106,1.0883333333,18.2966667667
24,12,5,0,1,0.947111,0.708284,0.25,19.958334,0.296892,0.3666666667,0.8436565333,0.6717266667,0.1422222333,25.3394442
24,6,5,1,1,0.46051,0.558467,2.083333,14.575,0.206437,0.9333333333,0.5841856,0.6161106,1.0883333333,18.2966667667
25,1,1,0,0,0.869396,0.716884,0.066667,17.125,0.32131,0.4333333333,0.7388716333,0.6317787,0.0883334,25.1733331333
25,7,1,1,0,0.775607,0.690988,0.15,20.741667,0.183685,0.7666666667,0.6586689333,0.6380547667,0.3616666667,22.5038887667
25,1,2,0,0,0.644403,0.609968,0.45,10.741667,0.399556,0.4333333333,0.7388716333,0.6317787,0.0883334,25.1733331333
25,7,2,1,0,0.551827,0.56891,0,30.008333,0.166482,0.7666666667,0.6586689333,0.6380547667,0.3616666667,22.5038887667
25,1,3,0,0,0.772089,0.653706,0.016667,23.575001,0.374584,0.4333333333,0.7388716333,0.6317787,0.0883334,25.1733331333
25,7,3,1,0,0.612661,0.619165,0.533333,18.458334,0.172031,0.7666666667,0.6586689333,0.6380547667,0.3616666667,22.5038887667
25,1,4,0,0,0.606214,0.602769,0.316667,5.975,0.40566,0.4333333333,0.7388716333,0.6317787,0.0883334,25.1733331333
25,7,4,1,0,0.628632,0.61636,0.616667,29.358334,0.150943,0.7666666667,0.6586689333,0.6380547667,0.3616666667,22.5038887667
25,1,5,0,0,0.721253,0.61959,0,30.008333,0.391787,0.4333333333,0.7388716333,0.6317787,0.0883334,25.1733331333
25,7,5,1,0,0.574558,0.597724,0.133333,29.875,0.176471,0.7666666667,0.6586689333,0.6380547667,0.3616666667,22.5038887667
25,2,1,0,0,0.904691,0.676193,0,30.008333,0.340733,0.4333333333,0.7388716333,0.6317787,0.0883334,25.1733331333
25,8,1,1,0,0.619995,0.611876,1.033333,22.025,0.159267,0.7666666667,0.6586689333,0.6380547667,0.3616666667,22.5038887667
25,2,2,0,0,0.761994,0.637364,0,30.008333,0.352941,0.4333333333,0.7388716333,0.6317787,0.0883334,25.1733331333
25,8,2,1,0,0.761239,0.708964,0.9,22.058332,0.145949,0.7666666667,0.6586689333,0.6380547667,0.3616666667,22.5038887667
25,2,3,0,0,0.754846,0.609991,0,30.008333,0.307436,0.4333333333,0.7388716333,0.6317787,0.0883334,25.1733331333
25,8,3,1,0,0.655804,0.626582,0.416667,26.475,0.147059,0.7666666667,0.6586689333,0.6380547667,0.3616666667,22.5038887667
25,2,4,0,0,0.767393,0.624741,0.033333,29.141666,0.362375,0.4333333333,0.7388716333,0.6317787,0.0883334,25.1733331333
25,8,4,1,0,0.740099,0.674436,0.183333,12.158334,0.128746,0.7666666667,0.6586689333,0.6380547667,0.3616666667,22.5038887667
25,2,5,0,0,0.822263,0.682412,0.116667,27.591667,0.325194,0.4333333333,0.7388716333,0.6317787,0.0883334,25.1733331333
25,8,5,1,0,0.61506,0.607457,0.083333,19.525,0.163707,0.7666666667,0.6586689333,0.6380547667,0.3616666667,22.5038887667
25,3,1,0,0,0.751124,0.640806,0,30.008333,0.308546,0.4333333333,0.7388716333,0.6317787,0.0883334,25.1733331333
25,9,1,1,0,0.57415,0.576286,0.35,12.875,0.227525,0.7666666667,0.6586689333,0.6380547667,0.3616666667,22.5038887667
25,3,2,0,0,0.730728,0.624252,0,30.008333,0.294673,0.4333333333,0.7388716333,0.6317787,0.0883334,25.1733331333
25,9,2,1,0,0.602956,0.627095,0.566667,26.508333,0.168701,0.7666666667,0.6586689333,0.6380547667,0.3616666667,22.5038887667
25,3,3,0,0,0.774054,0.648817,0,30.008333,0.350166,0.4333333333,0.7388716333,0.6317787,0.0883334,25.1733331333
25,9,3,1,0,0.581212,0.602639,0.116667,20.625,0.159822,0.7666666667,0.6586689333,0.6380547667,0.3616666667,22.5038887667
25,3,4,0,0,0.776871,0.651692,0,30.008333,0.363485,0.4333333333,0.7388716333,0.6317787,0.0883334,25.1733331333
25,9,4,1,0,0.556464,0.600547,0.983333,17.391666,0.18424,0.7666666667,0.6586689333,0.6380547667,0.3616666667,22.5038887667
25,3,5,0,0,0.608409,0.588377,0.716667,10.575,0.31798,0.4333333333,0.7388716333,0.6317787,0.0883334,25.1733331333
25,9,5,1,0,0.788205,0.669916,0,30.008333,0.110988,0.7666666667,0.6586689333,0.6380547667,0.3616666667,22.5038887667
25,4,1,0,0,0.878659,0.663291,0.083333,28.358334,0.339068,0.4333333333,0.7388716333,0.6317787,0.0883334,25.1733331333
25,10,1,1,0,0.418254,0.515264,0,30.008333,0.22919,0.7666666667,0.6586689333,0.6380547667,0.3616666667,22.5038887667
25,4,2,0,0,0.733951,0.617951,0,30.008333,0.349612,0.4333333333,0.7388716333,0.6317787,0.0883334,25.1733331333
25,10,2,1,0,0.740652,0.69023,0,30.008333,0.189789,0.7666666667,0.6586689333,0.6380547667,0.3616666667,22.5038887667
25,4,3,0,0,0.563444,0.574737,0.2,8.675,0.402331,0.4333333333,0.7388716333,0.6317787,0.0883334,25.1733331333
25,10,3,1,0,0.508543,0.595571,0.8,22.741667,0.188679,0.7666666667,0.6586689333,0.6380547667,0.3616666667,22.5038887667
25,4,4,0,0,1.082368,0.731232,0,30.008333,0.245838,0.4333333333,0.7388716333,0.6317787,0.0883334,25.1733331333
25,10,4,1,0,0.60906,0.613349,0.933333,16.325001,0.208102,0.7666666667,0.6586689333,0.6380547667,0.3616666667,22.5038887667
25,4,5,0,0,0.670812,0.600354,0,30.008333,0.350166,0.4333333333,0.7388716333,0.6317787,0.0883334,25.1733331333
25,10,5,1,0,1.104045,0.827227,0,30.008333,0.105438,0.7666666667,0.6586689333,0.6380547667,0.3616666667,22.5038887667
25,5,1,0,0,0.653835,0.597031,0.25,4.375,0.377358,0.4333333333,0.7388716333,0.6317787,0.0883334,25.1733331333
25,11,1,1,0,0.704966,0.647519,0.05,16.275,0.152053,0.7666666667,0.6586689333,0.6380547667,0.3616666667,22.5038887667
25,5,2,0,0,0.73527,0.61491,0,30.008333,0.347947,0.4333333333,0.7388716333,0.6317787,0.0883334,25.1733331333
25,11,2,1,0,0.618418,0.630875,0.066667,21.924999,0.163707,0.7666666667,0.6586689333,0.6380547667,0.3616666667,22.5038887667
25,5,3,0,0,0.882612,0.680637,0,30.008333,0.337958,0.4333333333,0.7388716333,0.6317787,0.0883334,25.1733331333
25,11,3,1,0,0.742304,0.656698,0,30.008333,0.148169,0.7666666667,0.6586689333,0.6380547667,0.3616666667,22.5038887667
25,5,4,0,0,0.643255,0.59311,0.166667,24.641666,0.375139,0.4333333333,0.7388716333,0.6317787,0.0883334,25.1733331333
25,11,4,1,0,0.683709,0.641212,0.1,20.591667,0.145949,0.7666666667,0.6586689333,0.6380547667,0.3616666667,22.5038887667
25,5,5,0,0,0.597949,0.577137,0.116667,29.058332,0.387902,0.4333333333,0.7388716333,0.6317787,0.0883334,25.1733331333
25,11,5,1,0,0.536033,0.598639,0.833333,17.908333,0.197558,0.7666666667,0.6586689333,0.6380547667,0.3616666667,22.5038887667
25,6,1,0,0,0.706328,0.636317,0,30.008333,0.372919,0.4333333333,0.7388716333,0.6317787,0.0883334,25.1733331333
25,12,1,1,0,0.751868,0.681564,1.066667,17.375,0.145949,0.7666666667,0.6586689333,0.6380547667,0.3616666667,22.5038887667
25,6,2,0,0,0.813647,0.668236,0,30.008333,0.36182,0.4333333333,0.7388716333,0.6317787,0.0883334,25.1733331333
25,12,2,1,0,0.646313,0.666257,0.366667,19.808332,0.151498,0.7666666667,0.6586689333,0.6380547667,0.3616666667,22.5038887667
25,6,3,0,0,0.545174,0.56823,0,30.008333,0.426193,0.4333333333,0.7388716333,0.6317787,0.0883334,25.1733331333
25,12,3,1,0,0.996002,0.777918,0,30.008333,0.143729,0.7666666667,0.6586689333,0.6380547667,0.3616666667,22.5038887667
25,6,4,0,0,0.685089,0.619239,0,30.008333,0.356271,0.4333333333,0.7388716333,0.6317787,0.0883334,25.1733331333
25,12,4,1,0,0.495136,0.570184,0.216667,15.558333,0.170921,0.7666666667,0.6586689333,0.6380547667,0.3616666667,22.5038887667
25,6,5,0,0,0.708028,0.623387,0.116667,25.225,0.333518,0.4333333333,0.7388716333,0.6317787,0.0883334,25.1733331333
25,12,5,1,0,0.566296,0.630191,0.35,18.475,0.229745,0.7666666667,0.6586689333,0.6380547667,0.3616666667,22.5038887667
26,1,1,0,0,0.790542,0.641285,0,30.008333,0.237514,0.5666666667,0.6246621333,0.5939847333,0.3333334667,22.2799999333
26,7,1,1,0,0.671815,0.710027,0.183333,26.441668,0.148169,1,0.3152766333,0.5185480667,5.3066666667,12.2088889333
26,1,2,0,0,0.935171,0.665202,0,30.008333,0.196448,0.5666666667,0.6246621333,0.5939847333,0.3333334667,22.2799999333
26,7,2,1,0,0.378698,0.543636,3.283333,19.375,0.239179,1,0.3152766333,0.5185480667,5.3066666667,12.2088889333
26,1,3,0,0,0.544415,0.579564,0.666667,11.208333,0.283019,0.5666666667,0.6246621333,0.5939847333,0.3333334667,22.2799999333
26,7,3,1,0,0.289521,0.516194,7.066667,8.075,0.237514,1,0.3152766333,0.5185480667,5.3066666667,12.2088889333
26,1,4,0,0,0.657613,0.615724,0.416667,11.775,0.259156,0.5666666667,0.6246621333,0.5939847333,0.3333334667,22.2799999333
26,7,4,1,0,0.278534,0.497999,6.666667,8.791667,0.260821,1,0.3152766333,0.5185480667,5.3066666667,12.2088889333
26,1,5,0,0,0.703507,0.627408,0.016667,18.125,0.224195,0.5666666667,0.6246621333,0.5939847333,0.3333334667,22.2799999333
26,7,5,1,0,0.268922,0.485621,5.733333,14.591666,0.311321,1,0.3152766333,0.5185480667,5.3066666667,12.2088889333
26,2,1,0,0,0.855882,0.665417,0,30.008333,0.202553,0.5666666667,0.6246621333,0.5939847333,0.3333334667,22.2799999333
26,8,1,1,0,0.271633,0.480044,4.566667,12.858334,0.252497,1,0.3152766333,0.5185480667,5.3066666667,12.2088889333
26,2,2,0,0,0.651923,0.596111,0.366667,28.975,0.272475,0.5666666667,0.6246621333,0.5939847333,0.3333334667,22.2799999333
26,8,2,1,0,0.186474,0.446461,10.15,5.975,0.259156,1,0.3152766333,0.5185480667,5.3066666667,12.2088889333
26,2,3,0,0,0.675194,0.597508,0,30.008333,0.254717,0.5666666667,0.6246621333,0.5939847333,0.3333334667,22.2799999333
26,8,3,1,0,0.321009,0.528092,6.05,11.241667,0.260266,1,0.3152766333,0.5185480667,5.3066666667,12.2088889333
26,2,4,0,0,0.790952,0.639891,0,30.008333,0.2303,0.5666666667,0.6246621333,0.5939847333,0.3333334667,22.2799999333
26,8,4,1,0,0.32573,0.511506,2.966667,9.541667,0.214761,1,0.3152766333,0.5185480667,5.3066666667,12.2088889333
26,2,5,0,0,0.549402,0.562814,0.733333,20.625,0.270255,0.5666666667,0.6246621333,0.5939847333,0.3333334667,22.2799999333
26,8,5,1,0,0.316754,0.526817,5.633333,13.375,0.258602,1,0.3152766333,0.5185480667,5.3066666667,12.2088889333
26,3,1,0,0,0.582705,0.593557,0,30.008333,0.215316,0.5666666667,0.6246621333,0.5939847333,0.3333334667,22.2799999333
26,9,1,1,0,0.269916,0.479257,6.45,12.808333,0.212542,1,0.3152766333,0.5185480667,5.3066666667,12.2088889333
26,3,2,0,0,0.595061,0.584738,0,30.008333,0.208102,0.5666666667,0.6246621333,0.5939847333,0.3333334667,22.2799999333
26,9,2,1,0,0.265906,0.496517,7.55,11.091666,0.272475,1,0.3152766333,0.5185480667,5.3066666667,12.2088889333
26,3,3,0,0,0.587758,0.593052,1.3,10.491667,0.234184,0.5666666667,0.6246621333,0.5939847333,0.3333334667,22.2799999333
26,9,3,1,0,0.316924,0.515552,3.816667,13.141666,0.250277,1,0.3152766333,0.5185480667,5.3066666667,12.2088889333
26,3,4,0,0,0.570014,0.571873,0,30.008333,0.235294,0.5666666667,0.6246621333,0.5939847333,0.3333334667,22.2799999333
26,9,4,1,0,0.320825,0.51764,4.783333,10.408334,0.259156,1,0.3152766333,0.5185480667,5.3066666667,12.2088889333
26,3,5,0,0,0.579321,0.576263,0,30.008333,0.196448,0.5666666667,0.6246621333,0.5939847333,0.3333334667,22.2799999333
26,9,5,1,0,0.331236,0.517963,2.866667,9.275,0.286903,1,0.3152766333,0.5185480667,5.3066666667,12.2088889333
26,4,1,0,0,0.549758,0.586481,0.666667,10.991667,0.216981,0.5666666667,0.6246621333,0.5939847333,0.3333334667,22.2799999333
26,10,1,1,0,0.291949,0.520462,6.966667,11.875,0.219201,1,0.3152766333,0.5185480667,5.3066666667,12.2088889333
26,4,2,0,0,0.568294,0.583241,0,30.008333,0.22808,0.5666666667,0.6246621333,0.5939847333,0.3333334667,22.2799999333
26,10,2,1,0,0.282278,0.503431,5.65,17.408333,0.273585,1,0.3152766333,0.5185480667,5.3066666667,12.2088889333
26,4,3,0,0,0.645428,0.594924,0.166667,15.758333,0.214761,0.5666666667,0.6246621333,0.5939847333,0.3333334667,22.2799999333
26,10,3,1,0,0.31767,0.523334,4.933333,14.891666,0.272475,1,0.3152766333,0.5185480667,5.3066666667,12.2088889333
26,4,4,0,0,0.524318,0.564999,0.416667,15.758333,0.248613,0.5666666667,0.6246621333,0.5939847333,0.3333334667,22.2799999333
26,10,4,1,0,0.330153,0.526876,4.933333,14.158334,0.341842,1,0.3152766333,0.5185480667,5.3066666667,12.2088889333
26,4,5,0,0,0.543744,0.561684,0.066667,23.408333,0.243618,0.5666666667,0.6246621333,0.5939847333,0.3333334667,22.2799999333
26,10,5,1,0,0.325593,0.533505,4.783333,12.375,0.310211,1,0.3152766333,0.5185480667,5.3066666667,12.2088889333
26,5,1,0,0,0.540793,0.584375,0.666667,23.191668,0.256382,0.5666666667,0.6246621333,0.5939847333,0.3333334667,22.2799999333
26,11,1,1,0,0.259744,0.500321,6.65,7.341667,0.288568,1,0.3152766333,0.5185480667,5.3066666667,12.2088889333
26,5,2,0,0,0.706628,0.620488,0,30.008333,0.211987,0.5666666667,0.6246621333,0.5939847333,0.3333334667,22.2799999333
26,11,2,1,0,0.32479,0.516888,3.716667,7.225,0.225305,1,0.3152766333,0.5185480667,5.3066666667,12.2088889333
26,5,3,0,0,0.582316,0.56826,0.266667,19.008333,0.241953,0.5666666667,0.6246621333,0.5939847333,0.3333334667,22.2799999333
26,11,3,1,0,0.332123,0.526482,5.166667,12.058333,0.324084,1,0.3152766333,0.5185480667,5.3066666667,12.2088889333
26,5,4,0,0,0.610236,0.588689,1.116667,24.191668,0.237514,0.5666666667,0.6246621333,0.5939847333,0.3333334667,22.2799999333
26,11,4,1,0,0.295245,0.514103,4.9,13.708333,0.348502,1,0.3152766333,0.5185480667,5.3066666667,12.2088889333
26,5,5,0,0,0.567374,0.577892,0.316667,18.125,0.227525,0.5666666667,0.6246621333,0.5939847333,0.3333334667,22.2799999333
26,11,5,1,0,0.255188,0.507643,9.116667,10.325,0.27303,1,0.3152766333,0.5185480667,5.3066666667,12.2088889333
26,6,1,0,0,0.753396,0.630123,0,30.008333,0.211432,0.5666666667,0.6246621333,0.5939847333,0.3333334667,22.2799999333
26,12,1,1,0,0.360421,0.53686,3.683333,14.641666,0.264151,1,0.3152766333,0.5185480667,5.3066666667,12.2088889333
26,6,2,0,0,0.501201,0.555653,0.35,8.858334,0.232519,0.5666666667,0.6246621333,0.5939847333,0.3333334667,22.2799999333
26,12,2,1,0,0.254755,0.493731,8.266667,8.741667,0.326859,1,0.3152766333,0.5185480667,5.3066666667,12.2088889333
26,6,3,0,0,0.48599,0.57115,1.4,11.125,0.310766,0.5666666667,0.6246621333,0.5939847333,0.3333334667,22.2799999333
26,12,3,1,0,0.318869,0.530717,5.883333,17.358334,0.190344,1,0.3152766333,0.5185480667,5.3066666667,12.2088889333
26,6,4,0,0,0.653244,0.589752,0,30.008333,0.268036,0.5666666667,0.6246621333,0.5939847333,0.3333334667,22.2799999333
26,12,4,1,0,0.37172,0.527461,1.7,9.225,0.290233,1,0.3152766333,0.5185480667,5.3066666667,12.2088889333
26,6,5,0,0,0.437684,0.531424,1.066667,6.675,0.290788,0.5666666667,0.6246621333,0.5939847333,0.3333334667,22.2799999333
26,12,5,1,0,0.323904,0.521302,5.083333,7.941667,0.313541,1,0.3152766333,0.5185480667,5.3066666667,12.2088889333
27,7,1,0,1,0.64076,0.591104,0.133333,7.791667,0.31909,0.9333333333,0.4977070667,0.5440649,0.6627778,14.4827776667
27,1,1,1,1,0.530713,0.681577,3.9,22.841667,0.227525,0.9333333333,0.3835145333,0.5282103667,2.7105555333,13.6416666667
27,7,2,0,1,0.567133,0.564689,0.733333,17.424999,0.293563,0.9333333333,0.4977070667,0.5440649,0.6627778,14.4827776667
27,1,2,1,1,0.394789,0.56762,3.15,10.275,0.22697,0.9333333333,0.3835145333,0.5282103667,2.7105555333,13.6416666667
27,7,3,0,1,0.597515,0.592993,0.533333,15.508333,0.290788,0.9333333333,0.4977070667,0.5440649,0.6627778,14.4827776667
27,1,3,1,1,0.431598,0.563869,1.433333,6.975,0.196448,0.9333333333,0.3835145333,0.5282103667,2.7105555333,13.6416666667
27,7,4,0,1,0.512282,0.552644,0.566667,4.725,0.347947,0.9333333333,0.4977070667,0.5440649,0.6627778,14.4827776667
27,1,4,1,1,0.48126,0.577566,1.15,17.825001,0.190344,0.9333333333,0.3835145333,0.5282103667,2.7105555333,13.6416666667
27,7,5,0,1,0.523991,0.547626,0.1,16.375,0.308546,0.9333333333,0.4977070667,0.5440649,0.6627778,14.4827776667
27,1,5,1,1,0.509938,0.591682,0,30.008333,0.191454,0.9333333333,0.3835145333,0.5282103667,2.7105555333,13.6416666667
27,8,1,0,1,0.447851,0.527408,2.35,21.975,0.338513,0.9333333333,0.4977070667,0.5440649,0.6627778,14.4827776667
27,2,1,1,1,0.456128,0.568624,2.666667,16.325001,0.196448,0.9333333333,0.3835145333,0.5282103667,2.7105555333,13.6416666667
27,8,2,0,1,0.383027,0.50775,2.05,14.891666,0.326859,0.9333333333,0.4977070667,0.5440649,0.6627778,14.4827776667
27,2,2,1,1,0.56544,0.607487,0.416667,7.908333,0.187569,0.9333333333,0.3835145333,0.5282103667,2.7105555333,13.6416666667
27,8,3,0,1,0.636497,0.584434,0,30.008333,0.291343,0.9333333333,0.4977070667,0.5440649,0.6627778,14.4827776667
27,2,3,1,1,0.653169,0.647031,0,30.008333,0.144839,0.9333333333,0.3835145333,0.5282103667,2.7105555333,13.6416666667
27,8,4,0,1,0.464132,0.540219,0.716667,10.858334,0.284684,0.9333333333,0.4977070667,0.5440649,0.6627778,14.4827776667
27,2,4,1,1,0.568167,0.59968,0.066667,17.174999,0.18091,0.9333333333,0.3835145333,0.5282103667,2.7105555333,13.6416666667
27,8,5,0,1,0.618666,0.577197,0.183333,12.741667,0.305216,0.9333333333,0.4977070667,0.5440649,0.6627778,14.4827776667
27,2,5,1,1,0.600036,0.643399,1.783333,19.291666,0.150388,0.9333333333,0.3835145333,0.5282103667,2.7105555333,13.6416666667
27,9,1,0,1,0.483763,0.536588,0.416667,24.875,0.280244,0.9333333333,0.4977070667,0.5440649,0.6627778,14.4827776667
27,3,1,1,1,0.280393,0.486685,5.8,9.241667,0.214761,0.9333333333,0.3835145333,0.5282103667,2.7105555333,13.6416666667
27,9,2,0,1,0.565038,0.575796,0,30.008333,0.226415,0.9333333333,0.4977070667,0.5440649,0.6627778,14.4827776667
27,3,2,1,1,0.416057,0.510735,2.95,22.525,0.219756,0.9333333333,0.3835145333,0.5282103667,2.7105555333,13.6416666667
27,9,3,0,1,0.400135,0.516317,0.5,10.575,0.291343,0.9333333333,0.4977070667,0.5440649,0.6627778,14.4827776667
27,3,3,1,1,0.282318,0.47596,3.216667,8.958333,0.239179,0.9333333333,0.3835145333,0.5282103667,2.7105555333,13.6416666667
27,9,4,0,1,0.373227,0.505276,1.65,9.491667,0.306881,0.9333333333,0.4977070667,0.5440649,0.6627778,14.4827776667
