Subject,Set,Assistance,Group,ergodicity,error,successtime,tts,PAA,srate
3,3,0,0,0.43202499999999999,0.61855599999999999,0.0,30.000477,1.0,0.43333333333333335
3,1,0,0,0.35285,0.58826299999999998,0.0,30.000256,1.0,0.26666666666666666
3,2,0,0,0.41482400000000003,0.62026300000000001,0.0,30.000495999999998,1.0,0.5
3,3,0,0,0.37151600000000001,0.60544799999999999,0.57999999999999996,25.310397999999999,1.0,0.43333333333333335
3,1,0,0,0.28087699999999999,0.55412700000000004,1.9099999999999999,15.750501,1.0,0.26666666666666666
3,2,0,0,0.34065099999999998,0.58581300000000003,1.8600000000000001,23.830511000000001,1.0,0.5
3,3,0,0,0.42481099999999999,0.60600399999999999,0.0,30.000468999999999,1.0,0.43333333333333335
3,1,0,0,0.57203300000000001,0.67473499999999997,0.0,30.00046,1.0,0.26666666666666666
3,2,0,0,0.42783599999999999,0.60727200000000003,0.0,30.006411,1.0,0.5
3,3,0,0,0.33762300000000001,0.57277999999999996,1.5,19.220403999999998,1.0,0.43333333333333335
3,1,0,0,0.359933,0.58757300000000001,0.0,30.000349,1.0,0.26666666666666666
3,2,0,0,0.38158700000000001,0.59568600000000005,0.0,30.000463,1.0,0.5
3,3,0,0,0.47164099999999998,0.63553800000000005,0.0,30.000495999999998,1.0,0.43333333333333335
3,1,0,0,0.299174,0.55530599999999997,2.1400000000000001,14.130447,1.0,0.26666666666666666
3,2,0,0,0.34918500000000002,0.58633100000000005,0.0,30.000357000000001,1.0,0.5
3,3,0,0,0.336646,0.57159300000000002,1.1000000000000001,22.890438,1.0,0.43333333333333335
3,1,0,0,0.68293000000000004,0.74912999999999996,0.0,30.000494,1.0,0.26666666666666666
3,2,0,0,0.28332600000000002,0.55683700000000003,2.6600000000000001,19.401014,1.0,0.5
3,3,0,0,0.48480600000000001,0.63163000000000002,0.0,30.000482999999999,1.0,0.43333333333333335
3,1,0,0,0.29602000000000001,0.55875600000000003,0.51000000000000001,20.140395999999999,1.0,0.26666666666666666
3,2,0,0,0.39891399999999999,0.60401000000000005,0.0,30.000451999999999,1.0,0.5
3,3,0,0,0.40165499999999998,0.60204299999999999,0.0,30.000467,1.0,0.43333333333333335
3,1,0,0,0.35787999999999998,0.57702399999999998,0.0,30.000498,1.0,0.26666666666666666
3,2,0,0,0.44203300000000001,0.639741,0.0,30.000425,1.0,0.5
3,3,0,0,0.62812199999999996,0.71211999999999998,0.0,30.000532,1.0,0.43333333333333335
3,1,0,0,0.39716600000000002,0.60837699999999995,0.0,30.000456,1.0,0.26666666666666666
3,2,0,0,0.40604600000000002,0.58728899999999995,0.0,30.000264999999999,1.0,0.5
3,3,0,0,0.31615500000000002,0.57872699999999999,1.51,22.380410999999999,1.0,0.43333333333333335
3,1,0,0,0.39357599999999998,0.61733899999999997,0.0,30.000495999999998,1.0,0.26666666666666666
3,2,0,0,0.47415000000000002,0.63002199999999997,0.0,30.000485999999999,1.0,0.5
3,3,0,0,0.35336800000000002,0.58909900000000004,0.96999999999999997,9.5605720000000005,1.0,0.43333333333333335
3,1,0,0,0.39930300000000002,0.61456900000000003,0.0,30.00028,1.0,0.26666666666666666
3,2,0,0,0.36558200000000002,0.60063800000000001,0.28999999999999998,29.720367,1.0,0.5
3,3,0,0,0.37041200000000002,0.59018599999999999,0.80000000000000004,26.770268999999999,1.0,0.43333333333333335
3,1,0,0,0.589916,0.72250700000000001,0.0,30.000419999999998,1.0,0.26666666666666666
3,2,0,0,0.33624799999999999,0.57601599999999997,1.3999999999999999,23.850624,1.0,0.5
3,3,0,0,0.375386,0.60011499999999995,0.0,30.000532,1.0,0.43333333333333335
3,1,0,0,0.39722099999999999,0.60752899999999999,0.0,30.000412000000001,1.0,0.26666666666666666
3,2,0,0,0.34979900000000003,0.57993700000000004,2.29,24.590461999999999,1.0,0.5
3,3,0,0,0.31467400000000001,0.56559400000000004,2.9500000000000002,21.551591999999999,1.0,0.43333333333333335
3,1,0,0,0.38470500000000002,0.60632900000000001,1.8700000000000001,26.090371999999999,1.0,0.26666666666666666
3,2,0,0,0.32264300000000001,0.58430400000000005,1.26,18.880514000000002,1.0,0.5
3,3,0,0,0.40354000000000001,0.63468199999999997,0.0,30.000451999999999,1.0,0.43333333333333335
3,1,0,0,0.35709099999999999,0.596553,0.0,30.000437000000002,1.0,0.26666666666666666
3,2,0,0,0.331038,0.58335000000000004,1.6000000000000001,14.750381000000001,1.0,0.5
3,3,0,0,0.56434899999999999,0.68813800000000003,0.0,30.000503999999999,1.0,0.43333333333333335
3,1,0,0,0.38087399999999999,0.59300399999999998,0.0,30.000499999999999,1.0,0.26666666666666666
3,2,0,0,0.54147100000000004,0.66745299999999996,0.0,30.005928000000001,1.0,0.5
3,3,0,0,0.351742,0.57787100000000002,0.01,19.420406,1.0,0.43333333333333335
3,1,0,0,0.36067700000000003,0.59631500000000004,0.0,30.000765000000001,1.0,0.26666666666666666
3,2,0,0,0.33041599999999999,0.59452300000000002,3.8399999999999999,23.800373,1.0,0.5
3,3,0,0,0.32579000000000002,0.56887799999999999,1.1599999999999999,22.340475000000001,1.0,0.43333333333333335
3,1,0,0,0.28353699999999998,0.55941799999999997,1.49,23.370348,1.0,0.26666666666666666
3,2,0,0,0.51608900000000002,0.69437099999999996,0.35999999999999999,27.520406999999999,1.0,0.5
3,3,0,0,0.46915499999999999,0.63364699999999996,0.0,30.000454000000001,1.0,0.43333333333333335
3,1,0,0,0.38429600000000003,0.600769,0.0,30.001064,1.0,0.26666666666666666
3,2,0,0,0.41589100000000001,0.603356,0.0,30.000523000000001,1.0,0.5
3,3,0,0,0.35856500000000002,0.58166399999999996,0.88,14.250501,1.0,0.43333333333333335
4,1,0,1,0.92008400000000001,0.90973700000000002,0.0,30.000222999999998,1.0,0.066666666666666666
4,2,1,1,0.40618199999999999,0.61163500000000004,0.0,30.006269,0.86360999999999999,0.10000000000000001
4,3,0,1,0.414414,0.61455000000000004,0.0,30.000233000000001,1.0,0.033333333333333333
4,1,0,1,0.93538399999999999,0.92962,0.0,30.000492000000001,1.0,0.066666666666666666
4,2,1,1,0.36106899999999997,0.59191199999999999,0.0,30.001825,0.788219,0.10000000000000001
4,3,0,1,0.47870400000000002,0.64532699999999998,0.0,30.000222999999998,1.0,0.033333333333333333
4,1,0,1,0.95413700000000001,0.94891899999999996,0.0,30.000423000000001,1.0,0.066666666666666666
4,2,1,1,0.41867799999999999,0.63305299999999998,0.0,30.005651,0.70257599999999998,0.10000000000000001
4,3,0,1,0.47144999999999998,0.65121799999999996,0.0,30.000354999999999,1.0,0.033333333333333333
4,1,0,1,0.85976699999999995,0.87017900000000004,0.0,30.000515,1.0,0.066666666666666666
4,2,1,1,0.380193,0.60533199999999998,0.0,30.003074999999999,0.90928100000000001,0.10000000000000001
4,3,0,1,0.422956,0.62840700000000005,0.0,30.001646000000001,1.0,0.033333333333333333
4,1,0,1,0.54097499999999998,0.67945299999999997,0.0,30.000481000000001,1.0,0.066666666666666666
4,2,1,1,0.51358499999999996,0.67393400000000003,0.0,30.009931999999999,0.61197299999999999,0.10000000000000001
4,3,0,1,0.31511299999999998,0.56751600000000002,0.0,30.000374000000001,1.0,0.033333333333333333
4,1,0,1,0.73627500000000001,0.79760200000000003,0.0,30.000630999999998,1.0,0.066666666666666666
4,2,1,1,0.42333399999999999,0.60287000000000002,0.0,30.002445000000002,0.86995500000000003,0.10000000000000001
